"road","lrp1","lrp2","name","gap"
"Z7407","Z7407_LRP001","Z7407_LRPE","Z7407_LRP001-Z7407_LRPE","ROAD"
"Z7407","Z7407_LRPS","R745_LRP082a","SPUR Z7407_LRPS-R745_LRP082a","ROAD"
"Z7407","Z7407_LRPS","R747_LRPE","SPUR Z7407_LRPS-R747_LRPE","ROAD"
"Z7407","Z7407_LRPS","R745_LRP081a","SPUR Z7407_LRPS-R745_LRP081a","ROAD"
"Z7408","R745_LRP053b","Z7408_LRPE","R745_LRP053b-Z7408_LRPE","ROAD"
"Z7409","Z7409_LRPS","Z7409_LRP001","Z7409_LRPS-Z7409_LRP001","ROAD"
"Z7409","Z7409_LRPS","Z7409_LRP001","Z7409_LRPS-Z7409_LRP001","ROAD"
"Z7409","Z7409_LRPS","Z7409_LRP001","Z7409_LRPS-Z7409_LRP001","ROAD"
"Z7409","Z7409_LRPS","Z7409_LRP001","Z7409_LRPS-Z7409_LRP001","ROAD"
"Z7409","Z7409_LRPS","Z7409_LRP001","Z7409_LRPS-Z7409_LRP001","ROAD"
"Z7409","Z7409_LRPS","Z7409_LRP001","Z7409_LRPS-Z7409_LRP001","ROAD"
"Z7409","Z7409_LRPS","Z7409_LRP001","Z7409_LRPS-Z7409_LRP001","ROAD"
"Z7409","Z7409_LRP001","Z7409_LRP002","Z7409_LRP001-Z7409_LRP002","ROAD"
"Z7409","Z7409_LRP002","Z7409_LRP003","Z7409_LRP002-Z7409_LRP003","ROAD"
"Z7409","Z7409_LRP003","N704_LRP067a","Z7409_LRP003-N704_LRP067a","ROAD"
"Z7409","N704_LRP067a","Z7409_LRP003b","N704_LRP067a-Z7409_LRP003b","ROAD"
"Z7409","Z7409_LRP003b","Z7409_LRP004","Z7409_LRP003b-Z7409_LRP004","ROAD"
"Z7409","Z7409_LRP004","Z7409_LRP004a","Z7409_LRP004-Z7409_LRP004a","ROAD"
"Z7409","Z7409_LRP004a","Z7409_LRP005","Z7409_LRP004a-Z7409_LRP005","ROAD"
"Z7409","Z7409_LRP005","Z7409_LRP005a","Z7409_LRP005-Z7409_LRP005a","ROAD"
"Z7409","Z7409_LRP005a","Z7409_LRP006","Z7409_LRP005a-Z7409_LRP006","ROAD"
"Z7409","Z7409_LRP006","Z7409_LRPE","Z7409_LRP006-Z7409_LRPE","ROAD"
"Z7409","Z7409_LRPE","N704_LRP069a","SPUR Z7409_LRPE-N704_LRP069a","ROAD"
"Z7409","Z7409_LRP006","Z7409_LRPE","Z7409_LRP006-Z7409_LRPE","ROAD"
"Z7409","Z7409_LRPE","N704_LRP070a","SPUR Z7409_LRPE-N704_LRP070a","ROAD"
"Z7409","Z7409_LRP006","Z7409_LRPE","Z7409_LRP006-Z7409_LRPE","ROAD"
"Z7409","Z7409_LRPE","N704_LRP070","SPUR Z7409_LRPE-N704_LRP070","ROAD"
"Z7409","Z7409_LRP006","Z7409_LRPE","Z7409_LRP006-Z7409_LRPE","ROAD"
"Z7409","Z7409_LRPS","Z7411_LRP003b","SPUR Z7409_LRPS-Z7411_LRP003b","ROAD"
"Z7409","Z7409_LRPS","Z7463_LRP001","SPUR Z7409_LRPS-Z7463_LRP001","ROAD"
"Z7409","Z7409_LRPS","Z7463_LRPS","SPUR Z7409_LRPS-Z7463_LRPS","ROAD"
"Z7409","Z7409_LRPS","Z7411_LRP003c","SPUR Z7409_LRPS-Z7411_LRP003c","ROAD"
"Z7409","Z7409_LRPS","Z7411_LRP003a","SPUR Z7409_LRPS-Z7411_LRP003a","ROAD"
"Z7409","Z7409_LRPS","Z7411_LRP002c","SPUR Z7409_LRPS-Z7411_LRP002c","ROAD"
"Z7411","N704_LRP064a","Z7411_LRP001","N704_LRP064a-Z7411_LRP001","ROAD"
"Z7411","Z7411_LRP001","Z7411_LRP001a","Z7411_LRP001-Z7411_LRP001a","ROAD"
"Z7411","Z7411_LRP001a","Z7411_LRP001b","Z7411_LRP001a-Z7411_LRP001b","ROAD"
"Z7411","Z7411_LRP001b","Z7411_LRP002","Z7411_LRP001b-Z7411_LRP002","ROAD"
"Z7411","Z7411_LRP002","Z7411_LRP002a","Z7411_LRP002-Z7411_LRP002a","ROAD"
"Z7411","Z7411_LRP002a","Z7411_LRP002b","Z7411_LRP002a-Z7411_LRP002b","ROAD"
"Z7411","Z7411_LRP002b","Z7411_LRP002c","Z7411_LRP002b-Z7411_LRP002c","ROAD"
"Z7411","Z7411_LRP002c","Z7411_LRP002d","Z7411_LRP002c-Z7411_LRP002d","ROAD"
"Z7411","Z7411_LRP002d","Z7411_LRP002e","Z7411_LRP002d-Z7411_LRP002e","BRIDGE"
"Z7411","Z7411_LRP002e","Z7411_LRP003","Z7411_LRP002e-Z7411_LRP003","ROAD"
"Z7411","Z7411_LRP003","Z7411_LRP003a","Z7411_LRP003-Z7411_LRP003a","ROAD"
"Z7411","Z7411_LRP003a","Z7411_LRP003b","Z7411_LRP003a-Z7411_LRP003b","ROAD"
"Z7411","Z7411_LRP003b","Z7411_LRP003c","Z7411_LRP003b-Z7411_LRP003c","ROAD"
"Z7411","Z7411_LRP003c","Z7411_LRP004","Z7411_LRP003c-Z7411_LRP004","ROAD"
"Z7411","Z7411_LRP004","Z7411_LRP004a","Z7411_LRP004-Z7411_LRP004a","ROAD"
"Z7411","Z7411_LRP004a","Z7411_LRP005","Z7411_LRP004a-Z7411_LRP005","ROAD"
"Z7411","Z7411_LRP005","Z7411_LRP005a","Z7411_LRP005-Z7411_LRP005a","ROAD"
"Z7411","Z7411_LRP005a","Z7411_LRP005b","Z7411_LRP005a-Z7411_LRP005b","BRIDGE"
"Z7411","Z7411_LRP005b","Z7411_LRP006","Z7411_LRP005b-Z7411_LRP006","ROAD"
"Z7411","Z7411_LRP006","Z7411_LRP006a","Z7411_LRP006-Z7411_LRP006a","ROAD"
"Z7411","Z7411_LRP006a","Z7411_LRP007","Z7411_LRP006a-Z7411_LRP007","ROAD"
"Z7411","Z7411_LRP007","Z7411_LRP007a","Z7411_LRP007-Z7411_LRP007a","ROAD"
"Z7411","Z7411_LRP007a","Z7411_LRP008","Z7411_LRP007a-Z7411_LRP008","ROAD"
"Z7411","Z7411_LRP008","Z7411_LRP009","Z7411_LRP008-Z7411_LRP009","ROAD"
"Z7411","Z7411_LRP009","Z7411_LRP009a","Z7411_LRP009-Z7411_LRP009a","ROAD"
"Z7411","Z7411_LRP009a","Z7411_LRP010","Z7411_LRP009a-Z7411_LRP010","ROAD"
"Z7411","Z7411_LRP010","Z7411_LRP010a","Z7411_LRP010-Z7411_LRP010a","ROAD"
"Z7411","Z7411_LRP010a","Z7411_LRP011","Z7411_LRP010a-Z7411_LRP011","ROAD"
"Z7411","Z7411_LRP011","Z7411_LRP012","Z7411_LRP011-Z7411_LRP012","ROAD"
"Z7411","Z7411_LRP012","Z7411_LRP013","Z7411_LRP012-Z7411_LRP013","ROAD"
"Z7411","Z7411_LRP013","Z7411_LRP013a","Z7411_LRP013-Z7411_LRP013a","ROAD"
"Z7411","Z7411_LRP013a","Z7411_LRP014","Z7411_LRP013a-Z7411_LRP014","ROAD"
"Z7411","Z7411_LRP014","Z7411_LRP014a","Z7411_LRP014-Z7411_LRP014a","ROAD"
"Z7411","Z7411_LRP014a","Z7411_LRP015","Z7411_LRP014a-Z7411_LRP015","ROAD"
